acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
1.026611328125;-0.119873046875;-0.169189453125;-4.824427480916031;2.4656488549618323;-2.2977099236641223
1.015869140625;-0.116455078125;-0.16650390625;-5.572519083969466;2.404580152671756;-2.50381679389313
1.025146484375;-0.122802734375;-0.1748046875;-6.137404580152672;2.2748091603053435;-2.3587786259541983
1.025634765625;-0.131591796875;-0.1630859375;-6.198473282442748;1.8931297709923665;-2.4732824427480917
1.021240234375;-0.153076171875;-0.15234375;-5.763358778625954;1.717557251908397;-2.145038167938931
1.02880859375;-0.15771484375;-0.151123046875;-5.557251908396947;1.6870229007633588;-2.3206106870229006
1.027099609375;-0.160400390625;-0.15625;-5.198473282442748;1.984732824427481;-2.16793893129771
1.021484375;-0.1513671875;-0.14697265625;-5.091603053435114;1.6564885496183206;-2.183206106870229
1.013916015625;-0.13330078125;-0.15673828125;-5.32824427480916;1.099236641221374;-1.8015267175572518
1.029541015625;-0.118896484375;-0.168701171875;-5.0;1.099236641221374;-1.8015267175572518
1.020751953125;-0.1123046875;-0.17138671875;-4.435114503816794;1.2748091603053435;-1.9770992366412214
1.015625;-0.1181640625;-0.169189453125;-4.717557251908397;1.1374045801526718;-1.8396946564885497
1.01904296875;-0.123291015625;-0.164794921875;-4.801526717557252;1.2900763358778626;-1.9389312977099236
1.038330078125;-0.132080078125;-0.16162109375;-5.00763358778626;1.3206106870229009;-1.5419847328244274
1.033447265625;-0.127197265625;-0.16162109375;-5.450381679389313;1.1145038167938932;-1.3053435114503817
1.0263671875;-0.136962890625;-0.158447265625;-5.412213740458015;0.8931297709923665;-1.183206106870229
1.038330078125;-0.13037109375;-0.159912109375;-5.152671755725191;0.6412213740458015;-0.7557251908396947
1.036376953125;-0.140380859375;-0.16552734375;-4.541984732824427;0.11450381679389313;-0.9236641221374046
1.031005859375;-0.14208984375;-0.15576171875;-4.427480916030534;-0.183206106870229;-0.5419847328244275
1.028076171875;-0.138916015625;-0.169921875;-4.206106870229007;-0.15267175572519084;-0.5572519083969466
1.031005859375;-0.13134765625;-0.175537109375;-3.9618320610687023;-0.22900763358778625;-0.48091603053435117
1.029296875;-0.13427734375;-0.180908203125;-3.9770992366412212;-0.2748091603053435;-0.5038167938931297
1.017333984375;-0.140625;-0.182373046875;-3.1526717557251906;-0.5038167938931297;-0.3053435114503817
1.022216796875;-0.146484375;-0.167724609375;-1.9389312977099236;-0.4961832061068702;-0.4961832061068702
1.019775390625;-0.152587890625;-0.161865234375;-1.618320610687023;-0.35877862595419846;-0.8015267175572519
1.01171875;-0.15380859375;-0.17529296875;-1.3435114503816794;-0.40458015267175573;-0.9465648854961832
1.007568359375;-0.136962890625;-0.157470703125;-1.5419847328244274;-1.618320610687023;-0.8244274809160306
1.016845703125;-0.111083984375;-0.16357421875;-1.786259541984733;-2.2213740458015265;-0.6793893129770993
1.017333984375;-0.116943359375;-0.16748046875;-1.916030534351145;-2.450381679389313;-0.7022900763358778
1.01806640625;-0.11572265625;-0.1669921875;-2.282442748091603;-2.564885496183206;-0.5038167938931297
1.028564453125;-0.11669921875;-0.168701171875;-2.877862595419847;-2.3206106870229006;-0.4732824427480916
1.036865234375;-0.111572265625;-0.1630859375;-3.33587786259542;-2.213740458015267;-0.3969465648854962
1.038330078125;-0.110107421875;-0.16552734375;-3.786259541984733;-1.8244274809160306;-0.44274809160305345
1.0224609375;-0.12255859375;-0.16796875;-3.8091603053435112;-1.6488549618320612;-0.5267175572519084
1.029052734375;-0.126708984375;-0.173095703125;-3.969465648854962;-1.5801526717557253;-0.6870229007633588
1.041259765625;-0.1279296875;-0.164794921875;-3.7709923664122136;-1.6106870229007633;-0.8625954198473282
1.0263671875;-0.132080078125;-0.16845703125;-3.572519083969466;-1.7557251908396947;-0.9923664122137404
1.02587890625;-0.132080078125;-0.1708984375;-3.49618320610687;-1.7099236641221374;-0.9618320610687023
1.031982421875;-0.122802734375;-0.160400390625;-3.198473282442748;-1.717557251908397;-1.0458015267175573
1.028564453125;-0.1279296875;-0.16162109375;-3.1755725190839694;-1.4885496183206106;-1.0076335877862594
1.02001953125;-0.130615234375;-0.176025390625;-2.984732824427481;-1.450381679389313;-1.1755725190839694
1.02783203125;-0.13232421875;-0.174560546875;-3.0381679389312977;-1.450381679389313;-1.297709923664122
1.02783203125;-0.127197265625;-0.165283203125;-2.931297709923664;-1.8015267175572518;-1.213740458015267
1.024169921875;-0.132568359375;-0.1630859375;-3.0229007633587788;-2.099236641221374;-1.2366412213740459
1.022216796875;-0.127197265625;-0.172607421875;-2.7709923664122136;-1.8473282442748091;-1.16793893129771
1.03466796875;-0.1298828125;-0.1669921875;-2.5877862595419847;-1.6412213740458015;-1.2366412213740459
